valid_time,region,latitude,longitude,rainfall_observed,temperature_observed,wind_observed,pressure_observed,humidity_observed,observation_id
2025-05-05,Himachal Pradesh,31.1048,77.1734,0.0,27.5,14.1,1004.3,62.8,OBS_20250505_HIM
2025-05-05,Bihar,25.0961,85.3131,17.2,28.6,18.8,999.4,70.0,OBS_20250505_BIH
2025-05-06,Gujarat,22.2587,71.1924,11.0,32.1,25.0,1004.9,64.4,OBS_20250506_GUJ
2025-05-06,Maharashtra,19.7515,75.7139,15.5,25.4,22.3,1004.9,56.7,OBS_20250506_MAH
2025-05-06,Kerala,10.8505,76.2711,11.3,27.2,15.7,1001.8,83.0,OBS_20250506_KER
2025-05-06,Rajasthan,27.0238,74.2179,0.0,26.4,17.6,1002.3,65.0,OBS_20250506_RAJ
2025-05-06,Odisha,20.9517,85.0985,7.8,27.5,21.8,999.1,74.3,OBS_20250506_ODI
2025-05-06,Assam,26.2006,92.9376,0.0,29.7,13.7,1003.9,59.7,OBS_20250506_ASS
2025-05-06,Punjab,31.1471,75.3412,0.0,26.7,19.4,1004.3,62.9,OBS_20250506_PUN
2025-05-06,Tamil Nadu,11.1271,78.6569,10.5,29.2,11.8,1004.9,56.7,OBS_20250506_TAM
2025-05-06,Andhra Pradesh,15.9129,79.74,12.2,30.5,19.8,1004.2,63.4,OBS_20250506_AND
2025-05-06,West Bengal,22.9868,87.855,0.0,32.4,17.2,1003.0,67.1,OBS_20250506_WES
2025-05-06,Madhya Pradesh,22.9734,78.6569,203.0,27.6,13.8,1002.7,64.4,OBS_20250506_MAD
2025-05-06,Uttar Pradesh,26.8467,80.9462,0.0,27.7,19.1,1001.5,53.8,OBS_20250506_UTT
2025-05-06,Karnataka,15.3173,75.7139,107.5,29.8,21.6,1003.8,73.0,OBS_20250506_KAR
2025-05-06,Himachal Pradesh,31.1048,77.1734,6.8,35.4,23.4,1001.7,60.6,OBS_20250506_HIM
2025-05-06,Bihar,25.0961,85.3131,0.0,27.7,22.2,1002.8,58.7,OBS_20250506_BIH
2025-05-07,Gujarat,22.2587,71.1924,0.0,29.0,23.2,1005.6,42.7,OBS_20250507_GUJ
2025-05-07,Maharashtra,19.7515,75.7139,10.7,27.5,10.6,999.4,69.6,OBS_20250507_MAH
2025-05-07,Kerala,10.8505,76.2711,20.2,24.9,18.9,1001.6,57.9,OBS_20250507_KER
2025-05-07,Rajasthan,27.0238,74.2179,0.0,28.1,12.2,999.0,71.4,OBS_20250507_RAJ
2025-05-07,Odisha,20.9517,85.0985,2.4,25.5,28.3,1004.7,63.3,OBS_20250507_ODI
2025-05-07,Assam,26.2006,92.9376,4.6,27.5,24.4,1003.7,60.5,OBS_20250507_ASS
2025-05-07,Punjab,31.1471,75.3412,0.7,30.6,15.4,1004.9,61.7,OBS_20250507_PUN
2025-05-07,Tamil Nadu,11.1271,78.6569,0.0,31.6,9.4,1007.3,64.0,OBS_20250507_TAM
2025-05-07,Andhra Pradesh,15.9129,79.74,0.0,27.6,14.7,1004.4,65.4,OBS_20250507_AND
2025-05-07,West Bengal,22.9868,87.855,8.9,28.1,18.2,1003.6,73.0,OBS_20250507_WES
2025-05-07,Madhya Pradesh,22.9734,78.6569,0.0,25.2,16.0,1001.3,68.4,OBS_20250507_MAD
2025-05-07,Uttar Pradesh,26.8467,80.9462,14.2,27.9,20.2,1002.0,63.9,OBS_20250507_UTT
2025-05-07,Karnataka,15.3173,75.7139,16.4,26.8,18.7,1000.6,76.6,OBS_20250507_KAR
2025-05-07,Himachal Pradesh,31.1048,77.1734,0.0,30.8,15.2,1005.8,65.2,OBS_20250507_HIM
2025-05-07,Bihar,25.0961,85.3131,0.0,27.5,17.3,1002.7,63.5,OBS_20250507_BIH
2025-05-08,Gujarat,22.2587,71.1924,8.7,25.1,19.4,1001.4,78.6,OBS_20250508_GUJ
2025-05-08,Maharashtra,19.7515,75.7139,0.0,27.5,12.3,1001.0,68.7,OBS_20250508_MAH
2025-05-08,Kerala,10.8505,76.2711,0.0,29.5,25.1,1001.9,80.6,OBS_20250508_KER
2025-05-08,Rajasthan,27.0238,74.2179,0.0,31.8,15.9,1003.8,69.8,OBS_20250508_RAJ
2025-05-08,Odisha,20.9517,85.0985,0.0,29.9,18.9,998.8,55.3,OBS_20250508_ODI
2025-05-08,Assam,26.2006,92.9376,0.0,33.4,23.9,999.9,64.4,OBS_20250508_ASS
2025-05-08,Punjab,31.1471,75.3412,0.0,28.6,15.7,1007.1,64.5,OBS_20250508_PUN
2025-05-08,Tamil Nadu,11.1271,78.6569,1.2,31.1,17.8,1009.0,53.2,OBS_20250508_TAM
2025-05-08,Andhra Pradesh,15.9129,79.74,0.0,31.5,25.2,1004.6,76.1,OBS_20250508_AND
2025-05-08,West Bengal,22.9868,87.855,7.1,30.3,19.9,999.9,72.1,OBS_20250508_WES
2025-05-08,Madhya Pradesh,22.9734,78.6569,0.0,29.2,17.9,998.4,47.1,OBS_20250508_MAD
2025-05-08,Uttar Pradesh,26.8467,80.9462,2.6,28.3,20.8,1008.5,65.6,OBS_20250508_UTT
2025-05-08,Karnataka,15.3173,75.7139,15.0,32.1,19.1,1003.6,61.1,OBS_20250508_KAR
2025-05-08,Himachal Pradesh,31.1048,77.1734,0.0,26.7,21.2,1005.3,74.8,OBS_20250508_HIM
2025-05-08,Bihar,25.0961,85.3131,23.7,30.6,20.9,1003.8,71.8,OBS_20250508_BIH
2025-05-09,Gujarat,22.2587,71.1924,25.7,28.2,14.2,1002.0,60.9,OBS_20250509_GUJ
2025-05-09,Maharashtra,19.7515,75.7139,0.0,28.5,13.9,1000.9,62.1,OBS_20250509_MAH
2025-05-09,Kerala,10.8505,76.2711,156.9,30.7,24.2,1005.3,79.6,OBS_20250509_KER
2025-05-09,Rajasthan,27.0238,74.2179,0.0,26.2,15.8,1000.9,56.9,OBS_20250509_RAJ
2025-05-09,Odisha,20.9517,85.0985,0.0,28.8,19.9,1005.1,58.8,OBS_20250509_ODI
2025-05-09,Assam,26.2006,92.9376,13.6,30.5,28.9,1002.5,64.4,OBS_20250509_ASS
2025-05-09,Punjab,31.1471,75.3412,0.0,24.9,18.3,1004.6,73.3,OBS_20250509_PUN
2025-05-09,Tamil Nadu,11.1271,78.6569,0.0,32.4,15.2,1003.5,61.8,OBS_20250509_TAM
2025-05-09,Andhra Pradesh,15.9129,79.74,0.0,30.5,15.8,1003.2,58.6,OBS_20250509_AND
2025-05-09,West Bengal,22.9868,87.855,0.0,27.9,19.0,1005.9,66.2,OBS_20250509_WES
2025-05-09,Madhya Pradesh,22.9734,78.6569,28.4,28.5,24.5,1001.8,65.3,OBS_20250509_MAD
2025-05-09,Uttar Pradesh,26.8467,80.9462,7.6,29.3,17.7,1005.9,66.0,OBS_20250509_UTT
2025-05-09,Karnataka,15.3173,75.7139,2.3,27.2,9.4,1001.9,55.7,OBS_20250509_KAR
2025-05-09,Himachal Pradesh,31.1048,77.1734,0.0,32.2,13.8,1002.0,62.7,OBS_20250509_HIM
2025-05-09,Bihar,25.0961,85.3131,9.3,33.3,14.4,1001.6,64.1,OBS_20250509_BIH
2025-05-10,Gujarat,22.2587,71.1924,4.3,31.4,15.0,1003.3,65.4,OBS_20250510_GUJ
2025-05-10,Maharashtra,19.7515,75.7139,9.5,26.7,19.7,1005.2,71.2,OBS_20250510_MAH
2025-05-10,Kerala,10.8505,76.2711,0.0,32.0,15.2,1001.9,66.1,OBS_20250510_KER
2025-05-10,Rajasthan,27.0238,74.2179,13.5,26.1,22.3,999.9,62.4,OBS_20250510_RAJ
2025-05-10,Odisha,20.9517,85.0985,1.1,30.1,21.0,1000.1,67.3,OBS_20250510_ODI
2025-05-10,Assam,26.2006,92.9376,0.0,27.4,19.7,1003.4,67.0,OBS_20250510_ASS
2025-05-10,Punjab,31.1471,75.3412,17.0,27.4,13.8,1004.8,63.9,OBS_20250510_PUN
2025-05-10,Tamil Nadu,11.1271,78.6569,120.4,30.6,13.3,1004.4,45.0,OBS_20250510_TAM
2025-05-10,Andhra Pradesh,15.9129,79.74,9.9,27.8,18.2,999.0,68.4,OBS_20250510_AND
2025-05-10,West Bengal,22.9868,87.855,14.1,34.2,12.3,1001.7,61.0,OBS_20250510_WES
2025-05-10,Madhya Pradesh,22.9734,78.6569,0.0,29.9,18.3,1004.1,55.2,OBS_20250510_MAD
2025-05-10,Uttar Pradesh,26.8467,80.9462,1.9,32.2,17.9,1004.8,73.8,OBS_20250510_UTT
2025-05-10,Karnataka,15.3173,75.7139,0.0,28.2,20.7,1003.3,80.4,OBS_20250510_KAR
2025-05-10,Himachal Pradesh,31.1048,77.1734,0.0,31.1,19.1,999.4,59.2,OBS_20250510_HIM
2025-05-10,Bihar,25.0961,85.3131,9.5,27.8,19.0,999.8,69.5,OBS_20250510_BIH
2025-05-11,Gujarat,22.2587,71.1924,0.0,29.3,16.5,1000.6,62.7,OBS_20250511_GUJ
2025-05-11,Maharashtra,19.7515,75.7139,0.0,32.1,13.2,999.7,69.7,OBS_20250511_MAH
2025-05-11,Kerala,10.8505,76.2711,118.9,26.5,9.4,1003.5,62.5,OBS_20250511_KER
2025-05-11,Rajasthan,27.0238,74.2179,7.2,29.9,21.2,1001.6,64.4,OBS_20250511_RAJ
2025-05-11,Odisha,20.9517,85.0985,4.5,32.4,18.8,1002.1,56.1,OBS_20250511_ODI
2025-05-11,Assam,26.2006,92.9376,5.1,29.1,16.6,1004.5,59.2,OBS_20250511_ASS
2025-05-11,Punjab,31.1471,75.3412,2.2,28.1,14.6,1001.0,52.9,OBS_20250511_PUN
2025-05-11,Tamil Nadu,11.1271,78.6569,0.0,32.0,12.5,1001.3,77.7,OBS_20250511_TAM
2025-05-11,Andhra Pradesh,15.9129,79.74,0.0,28.2,13.4,998.3,61.2,OBS_20250511_AND
2025-05-11,West Bengal,22.9868,87.855,2.2,26.5,26.1,1005.5,64.5,OBS_20250511_WES
2025-05-11,Madhya Pradesh,22.9734,78.6569,2.9,31.4,11.1,1004.7,70.0,OBS_20250511_MAD
2025-05-11,Uttar Pradesh,26.8467,80.9462,0.0,28.6,18.7,1001.6,77.4,OBS_20250511_UTT
2025-05-11,Karnataka,15.3173,75.7139,38.1,26.7,22.5,1002.4,66.3,OBS_20250511_KAR
2025-05-11,Himachal Pradesh,31.1048,77.1734,25.1,29.5,17.6,1001.3,61.1,OBS_20250511_HIM
2025-05-11,Bihar,25.0961,85.3131,117.6,28.2,21.2,1005.6,63.3,OBS_20250511_BIH
2025-05-12,Gujarat,22.2587,71.1924,0.0,28.7,16.2,1002.4,61.4,OBS_20250512_GUJ
2025-05-12,Maharashtra,19.7515,75.7139,1.1,29.6,18.9,1001.0,76.9,OBS_20250512_MAH
2025-05-12,Kerala,10.8505,76.2711,47.3,29.2,20.1,1001.9,68.7,OBS_20250512_KER
2025-05-12,Rajasthan,27.0238,74.2179,0.0,27.3,13.2,1006.6,76.3,OBS_20250512_RAJ
2025-05-12,Odisha,20.9517,85.0985,21.1,29.4,10.8,1006.0,75.7,OBS_20250512_ODI
2025-05-12,Assam,26.2006,92.9376,7.0,29.9,27.8,1007.9,73.3,OBS_20250512_ASS
2025-05-12,Punjab,31.1471,75.3412,0.6,25.3,19.7,1004.8,67.5,OBS_20250512_PUN
2025-05-12,Tamil Nadu,11.1271,78.6569,9.8,32.5,20.7,1004.9,56.2,OBS_20250512_TAM
2025-05-12,Andhra Pradesh,15.9129,79.74,0.0,29.6,22.3,1003.9,65.8,OBS_20250512_AND
2025-05-12,West Bengal,22.9868,87.855,0.0,28.9,16.2,1002.9,67.7,OBS_20250512_WES
2025-05-12,Madhya Pradesh,22.9734,78.6569,0.0,27.4,16.6,999.4,64.2,OBS_20250512_MAD
2025-05-12,Uttar Pradesh,26.8467,80.9462,5.7,23.2,15.7,999.4,62.6,OBS_20250512_UTT
2025-05-12,Karnataka,15.3173,75.7139,6.1,32.1,21.4,1002.6,49.4,OBS_20250512_KAR
2025-05-12,Himachal Pradesh,31.1048,77.1734,0.0,31.7,22.5,1003.5,63.4,OBS_20250512_HIM
2025-05-12,Bihar,25.0961,85.3131,0.0,30.2,21.9,1004.8,59.0,OBS_20250512_BIH
2025-05-13,Gujarat,22.2587,71.1924,0.0,28.5,17.5,1003.1,63.7,OBS_20250513_GUJ
2025-05-13,Maharashtra,19.7515,75.7139,12.9,30.4,22.7,1000.0,72.7,OBS_20250513_MAH
2025-05-13,Kerala,10.8505,76.2711,0.0,30.9,16.7,1003.7,66.1,OBS_20250513_KER
2025-05-13,Rajasthan,27.0238,74.2179,17.0,30.3,23.3,1000.9,54.3,OBS_20250513_RAJ
2025-05-13,Odisha,20.9517,85.0985,0.0,27.5,17.7,1004.1,55.0,OBS_20250513_ODI
2025-05-13,Assam,26.2006,92.9376,2.5,30.4,23.6,1003.7,70.6,OBS_20250513_ASS
2025-05-13,Punjab,31.1471,75.3412,7.6,30.4,17.8,1004.4,72.2,OBS_20250513_PUN
2025-05-13,Tamil Nadu,11.1271,78.6569,0.0,27.7,11.4,1004.5,65.2,OBS_20250513_TAM
2025-05-13,Andhra Pradesh,15.9129,79.74,22.5,27.3,17.8,1007.2,71.1,OBS_20250513_AND
2025-05-13,West Bengal,22.9868,87.855,16.9,30.5,16.5,1002.4,71.7,OBS_20250513_WES
2025-05-13,Madhya Pradesh,22.9734,78.6569,0.0,29.2,16.7,1001.9,73.4,OBS_20250513_MAD
2025-05-13,Uttar Pradesh,26.8467,80.9462,3.3,30.3,26.7,1003.0,69.7,OBS_20250513_UTT
2025-05-13,Karnataka,15.3173,75.7139,0.0,29.7,21.8,1001.4,60.9,OBS_20250513_KAR
2025-05-13,Himachal Pradesh,31.1048,77.1734,0.0,28.5,22.1,1003.8,74.1,OBS_20250513_HIM
2025-05-13,Bihar,25.0961,85.3131,7.1,27.2,16.6,1005.2,62.4,OBS_20250513_BIH
2025-05-14,Gujarat,22.2587,71.1924,4.0,31.5,16.8,1000.8,69.0,OBS_20250514_GUJ
2025-05-14,Maharashtra,19.7515,75.7139,5.3,30.2,21.4,1002.3,68.3,OBS_20250514_MAH
2025-05-14,Kerala,10.8505,76.2711,13.9,30.3,22.1,1001.3,80.6,OBS_20250514_KER
2025-05-14,Rajasthan,27.0238,74.2179,86.4,32.2,19.7,1004.6,72.4,OBS_20250514_RAJ
2025-05-14,Odisha,20.9517,85.0985,26.2,27.1,17.9,1007.8,63.3,OBS_20250514_ODI
2025-05-14,Assam,26.2006,92.9376,0.0,30.8,21.7,1001.4,62.0,OBS_20250514_ASS
2025-05-14,Punjab,31.1471,75.3412,0.0,29.9,27.0,1002.5,63.0,OBS_20250514_PUN
2025-05-14,Tamil Nadu,11.1271,78.6569,8.1,26.8,22.3,1006.2,58.3,OBS_20250514_TAM
2025-05-14,Andhra Pradesh,15.9129,79.74,1.9,33.3,18.1,1004.2,62.9,OBS_20250514_AND
2025-05-14,West Bengal,22.9868,87.855,0.0,31.4,25.0,1001.6,63.5,OBS_20250514_WES
2025-05-14,Madhya Pradesh,22.9734,78.6569,5.0,30.2,10.2,1000.4,68.5,OBS_20250514_MAD
2025-05-14,Uttar Pradesh,26.8467,80.9462,0.0,31.1,22.8,1003.1,62.6,OBS_20250514_UTT
2025-05-14,Karnataka,15.3173,75.7139,9.1,29.1,25.9,1003.0,59.2,OBS_20250514_KAR
2025-05-14,Himachal Pradesh,31.1048,77.1734,0.0,29.6,17.7,1003.6,68.9,OBS_20250514_HIM
2025-05-14,Bihar,25.0961,85.3131,0.0,30.9,16.7,1001.1,61.6,OBS_20250514_BIH
2025-05-15,Gujarat,22.2587,71.1924,0.0,31.2,15.6,1003.5,66.0,OBS_20250515_GUJ
2025-05-15,Maharashtra,19.7515,75.7139,6.1,31.4,19.2,1000.6,68.4,OBS_20250515_MAH
2025-05-15,Kerala,10.8505,76.2711,1.2,29.0,21.3,1004.3,50.7,OBS_20250515_KER
2025-05-15,Rajasthan,27.0238,74.2179,0.0,31.4,26.2,1006.7,59.7,OBS_20250515_RAJ
2025-05-15,Odisha,20.9517,85.0985,150.8,28.2,18.4,1005.0,64.8,OBS_20250515_ODI
2025-05-15,Assam,26.2006,92.9376,128.7,26.2,15.1,1001.1,73.6,OBS_20250515_ASS
2025-05-15,Punjab,31.1471,75.3412,0.0,32.9,21.1,1002.5,62.8,OBS_20250515_PUN
2025-05-15,Tamil Nadu,11.1271,78.6569,0.0,28.2,11.8,1008.4,60.9,OBS_20250515_TAM
2025-05-15,Andhra Pradesh,15.9129,79.74,16.5,28.2,14.2,1001.7,65.4,OBS_20250515_AND
2025-05-15,West Bengal,22.9868,87.855,0.0,20.3,21.9,1003.9,75.5,OBS_20250515_WES
2025-05-15,Madhya Pradesh,22.9734,78.6569,10.0,27.8,17.6,1004.7,66.1,OBS_20250515_MAD
2025-05-15,Uttar Pradesh,26.8467,80.9462,17.0,28.9,14.0,1004.3,70.8,OBS_20250515_UTT
2025-05-15,Karnataka,15.3173,75.7139,0.0,27.8,12.9,1002.2,68.6,OBS_20250515_KAR
2025-05-15,Himachal Pradesh,31.1048,77.1734,4.1,24.6,11.2,1003.3,59.8,OBS_20250515_HIM
2025-05-15,Bihar,25.0961,85.3131,0.0,28.3,20.1,1005.5,78.5,OBS_20250515_BIH
2025-05-16,Gujarat,22.2587,71.1924,13.3,30.4,16.2,1004.2,69.4,OBS_20250516_GUJ
2025-05-16,Maharashtra,19.7515,75.7139,4.3,33.1,30.0,1002.0,70.8,OBS_20250516_MAH
2025-05-16,Kerala,10.8505,76.2711,7.7,30.0,15.0,1003.4,58.2,OBS_20250516_KER
2025-05-16,Rajasthan,27.0238,74.2179,0.0,33.3,22.9,1001.8,59.1,OBS_20250516_RAJ
2025-05-16,Odisha,20.9517,85.0985,0.0,27.4,20.5,1002.9,60.0,OBS_20250516_ODI
2025-05-16,Assam,26.2006,92.9376,0.0,29.6,17.2,998.2,58.0,OBS_20250516_ASS
2025-05-16,Punjab,31.1471,75.3412,0.0,26.3,21.2,1002.3,72.5,OBS_20250516_PUN
2025-05-16,Tamil Nadu,11.1271,78.6569,4.7,29.6,11.8,1006.6,41.0,OBS_20250516_TAM
2025-05-16,Andhra Pradesh,15.9129,79.74,11.8,29.1,16.0,1001.3,64.0,OBS_20250516_AND
2025-05-16,West Bengal,22.9868,87.855,17.6,27.8,17.2,1006.1,65.2,OBS_20250516_WES
2025-05-16,Madhya Pradesh,22.9734,78.6569,6.7,25.8,25.8,1005.2,59.1,OBS_20250516_MAD
2025-05-16,Uttar Pradesh,26.8467,80.9462,1.1,28.0,16.8,1003.4,71.3,OBS_20250516_UTT
2025-05-16,Karnataka,15.3173,75.7139,7.1,27.4,14.8,1003.8,66.8,OBS_20250516_KAR
2025-05-16,Himachal Pradesh,31.1048,77.1734,0.0,29.9,27.4,1002.6,61.6,OBS_20250516_HIM
2025-05-16,Bihar,25.0961,85.3131,0.0,29.0,21.5,1003.8,62.8,OBS_20250516_BIH
2025-05-17,Gujarat,22.2587,71.1924,0.0,28.2,20.9,1002.1,81.8,OBS_20250517_GUJ
2025-05-17,Maharashtra,19.7515,75.7139,16.6,29.4,19.2,1005.9,62.9,OBS_20250517_MAH
2025-05-17,Kerala,10.8505,76.2711,15.9,26.2,17.5,1002.5,62.0,OBS_20250517_KER
2025-05-17,Rajasthan,27.0238,74.2179,0.0,32.5,23.0,1002.2,68.5,OBS_20250517_RAJ
2025-05-17,Odisha,20.9517,85.0985,0.0,27.8,22.0,1003.6,66.2,OBS_20250517_ODI
2025-05-17,Assam,26.2006,92.9376,0.0,29.2,26.2,1003.7,58.2,OBS_20250517_ASS
2025-05-17,Punjab,31.1471,75.3412,0.0,26.2,19.2,1002.2,74.3,OBS_20250517_PUN
2025-05-17,Tamil Nadu,11.1271,78.6569,0.0,30.0,13.8,1004.2,49.9,OBS_20250517_TAM
2025-05-17,Andhra Pradesh,15.9129,79.74,1.6,31.2,11.2,1003.5,53.0,OBS_20250517_AND
2025-05-17,West Bengal,22.9868,87.855,8.1,28.6,18.2,1001.1,66.9,OBS_20250517_WES
2025-05-17,Madhya Pradesh,22.9734,78.6569,0.0,28.3,21.5,1003.0,52.1,OBS_20250517_MAD
2025-05-17,Uttar Pradesh,26.8467,80.9462,4.9,32.8,20.8,1000.8,79.5,OBS_20250517_UTT
2025-05-17,Karnataka,15.3173,75.7139,0.0,30.2,19.5,1005.9,74.1,OBS_20250517_KAR
2025-05-17,Himachal Pradesh,31.1048,77.1734,0.0,31.3,13.0,999.0,77.7,OBS_20250517_HIM
2025-05-17,Bihar,25.0961,85.3131,0.0,33.5,16.7,1001.7,68.7,OBS_20250517_BIH
2025-05-18,Gujarat,22.2587,71.1924,13.8,30.0,25.0,1005.8,62.2,OBS_20250518_GUJ
2025-05-18,Maharashtra,19.7515,75.7139,2.8,29.3,25.5,1001.9,60.3,OBS_20250518_MAH
2025-05-18,Kerala,10.8505,76.2711,8.8,25.5,25.2,1002.1,62.2,OBS_20250518_KER
2025-05-18,Rajasthan,27.0238,74.2179,0.0,31.3,14.5,1002.6,56.5,OBS_20250518_RAJ
2025-05-18,Odisha,20.9517,85.0985,2.2,27.3,24.4,1000.0,54.7,OBS_20250518_ODI
2025-05-18,Assam,26.2006,92.9376,96.9,31.7,11.8,1001.4,65.9,OBS_20250518_ASS
2025-05-18,Punjab,31.1471,75.3412,0.0,28.6,16.2,1002.2,65.0,OBS_20250518_PUN
2025-05-18,Tamil Nadu,11.1271,78.6569,0.0,32.3,5.5,1001.8,66.6,OBS_20250518_TAM
2025-05-18,Andhra Pradesh,15.9129,79.74,11.2,29.9,23.2,1004.0,75.0,OBS_20250518_AND
2025-05-18,West Bengal,22.9868,87.855,13.8,30.1,20.5,1003.8,70.2,OBS_20250518_WES
2025-05-18,Madhya Pradesh,22.9734,78.6569,2.8,28.5,20.7,1002.3,67.4,OBS_20250518_MAD
2025-05-18,Uttar Pradesh,26.8467,80.9462,23.0,34.4,25.9,1002.4,67.9,OBS_20250518_UTT
2025-05-18,Karnataka,15.3173,75.7139,1.9,28.3,22.7,1005.2,64.6,OBS_20250518_KAR
2025-05-18,Himachal Pradesh,31.1048,77.1734,0.0,30.4,22.5,1001.4,67.7,OBS_20250518_HIM
2025-05-18,Bihar,25.0961,85.3131,0.0,32.2,14.3,1002.9,72.1,OBS_20250518_BIH
2025-05-19,Gujarat,22.2587,71.1924,0.0,25.0,20.6,1001.5,66.4,OBS_20250519_GUJ
2025-05-19,Maharashtra,19.7515,75.7139,0.0,27.7,19.6,1006.0,55.9,OBS_20250519_MAH
2025-05-19,Kerala,10.8505,76.2711,0.7,29.9,20.5,1002.8,70.7,OBS_20250519_KER
2025-05-19,Rajasthan,27.0238,74.2179,0.0,32.0,20.9,1000.9,69.6,OBS_20250519_RAJ
2025-05-19,Odisha,20.9517,85.0985,24.6,28.8,20.3,1003.1,71.9,OBS_20250519_ODI
2025-05-19,Assam,26.2006,92.9376,0.0,31.2,13.0,1006.3,67.8,OBS_20250519_ASS
2025-05-19,Punjab,31.1471,75.3412,5.1,31.6,17.8,1004.7,83.9,OBS_20250519_PUN
2025-05-19,Tamil Nadu,11.1271,78.6569,3.6,32.4,13.3,1002.3,59.9,OBS_20250519_TAM
2025-05-19,Andhra Pradesh,15.9129,79.74,5.9,30.3,19.4,1005.8,89.0,OBS_20250519_AND
2025-05-19,West Bengal,22.9868,87.855,1.7,32.5,19.9,1003.1,63.4,OBS_20250519_WES
2025-05-19,Madhya Pradesh,22.9734,78.6569,0.0,31.0,21.7,1003.9,65.9,OBS_20250519_MAD
2025-05-19,Uttar Pradesh,26.8467,80.9462,32.9,24.4,16.9,998.1,54.0,OBS_20250519_UTT
2025-05-19,Karnataka,15.3173,75.7139,0.0,29.8,12.7,1003.2,62.3,OBS_20250519_KAR
2025-05-19,Himachal Pradesh,31.1048,77.1734,0.0,30.1,19.6,1004.5,63.7,OBS_20250519_HIM
2025-05-19,Bihar,25.0961,85.3131,0.0,29.4,20.2,998.2,72.2,OBS_20250519_BIH
2025-05-20,Gujarat,22.2587,71.1924,0.8,25.5,15.1,1005.2,68.0,OBS_20250520_GUJ
2025-05-20,Maharashtra,19.7515,75.7139,3.6,30.7,16.6,999.3,52.5,OBS_20250520_MAH
2025-05-20,Kerala,10.8505,76.2711,5.2,29.3,23.7,1002.0,69.4,OBS_20250520_KER
2025-05-20,Rajasthan,27.0238,74.2179,3.6,31.0,25.0,1002.4,61.0,OBS_20250520_RAJ
2025-05-20,Odisha,20.9517,85.0985,0.0,26.5,19.5,1000.8,67.0,OBS_20250520_ODI
2025-05-20,Assam,26.2006,92.9376,14.4,31.9,16.3,1003.7,65.6,OBS_20250520_ASS
2025-05-20,Punjab,31.1471,75.3412,20.3,30.3,18.5,1002.0,64.1,OBS_20250520_PUN
2025-05-20,Tamil Nadu,11.1271,78.6569,12.9,33.6,14.9,1006.8,57.4,OBS_20250520_TAM
2025-05-20,Andhra Pradesh,15.9129,79.74,0.0,26.1,19.8,1002.3,61.5,OBS_20250520_AND
2025-05-20,West Bengal,22.9868,87.855,12.7,26.2,16.5,1003.4,66.0,OBS_20250520_WES
2025-05-20,Madhya Pradesh,22.9734,78.6569,11.6,30.1,17.2,1001.3,54.6,OBS_20250520_MAD
2025-05-20,Uttar Pradesh,26.8467,80.9462,7.3,37.0,11.4,1002.4,66.4,OBS_20250520_UTT
2025-05-20,Karnataka,15.3173,75.7139,17.2,28.1,12.9,1000.0,66.4,OBS_20250520_KAR
2025-05-20,Himachal Pradesh,31.1048,77.1734,0.0,28.7,19.4,1000.2,67.2,OBS_20250520_HIM
2025-05-20,Bihar,25.0961,85.3131,0.0,29.4,23.1,1004.9,63.8,OBS_20250520_BIH
2025-05-21,Gujarat,22.2587,71.1924,9.3,27.8,26.4,1003.8,61.1,OBS_20250521_GUJ
2025-05-21,Maharashtra,19.7515,75.7139,0.0,31.7,19.3,1005.5,74.7,OBS_20250521_MAH
2025-05-21,Kerala,10.8505,76.2711,72.2,29.1,16.8,1005.5,60.0,OBS_20250521_KER
2025-05-21,Rajasthan,27.0238,74.2179,0.5,31.9,17.1,1000.0,60.8,OBS_20250521_RAJ
2025-05-21,Odisha,20.9517,85.0985,8.3,30.1,12.3,1000.9,75.6,OBS_20250521_ODI
2025-05-21,Assam,26.2006,92.9376,0.0,31.5,21.5,1001.4,74.2,OBS_20250521_ASS
2025-05-21,Punjab,31.1471,75.3412,0.0,28.2,17.6,999.8,63.8,OBS_20250521_PUN
2025-05-21,Tamil Nadu,11.1271,78.6569,0.5,30.6,17.8,1007.0,57.3,OBS_20250521_TAM
2025-05-21,Andhra Pradesh,15.9129,79.74,0.0,29.0,16.9,1000.3,61.9,OBS_20250521_AND
2025-05-21,West Bengal,22.9868,87.855,0.0,30.2,18.3,1000.3,67.8,OBS_20250521_WES
2025-05-21,Madhya Pradesh,22.9734,78.6569,0.0,28.3,24.3,1002.1,65.4,OBS_20250521_MAD
2025-05-21,Uttar Pradesh,26.8467,80.9462,6.5,31.1,18.1,999.3,61.0,OBS_20250521_UTT
2025-05-21,Karnataka,15.3173,75.7139,8.2,25.4,20.8,998.4,51.8,OBS_20250521_KAR
2025-05-21,Himachal Pradesh,31.1048,77.1734,4.5,29.2,18.6,1003.7,80.0,OBS_20250521_HIM
2025-05-21,Bihar,25.0961,85.3131,1.1,28.9,20.6,1000.8,65.3,OBS_20250521_BIH
2025-05-22,Gujarat,22.2587,71.1924,0.0,31.8,21.2,1003.8,61.1,OBS_20250522_GUJ
2025-05-22,Maharashtra,19.7515,75.7139,0.0,32.0,13.0,1001.8,73.6,OBS_20250522_MAH
2025-05-22,Kerala,10.8505,76.2711,13.5,27.4,21.2,1006.4,67.6,OBS_20250522_KER
